obj,running_time,gap
7281.589090612906,0.1743183,0.0
7281.589090612906,0.1901404,0.0
7281.589090612906,0.1755331,0.0
7281.589090612906,0.1929416,0.0
7281.589090612906,0.1847894,0.0
7281.589090612906,0.1875759,0.0
7281.589090612906,0.1736382,0.0
7281.589090612906,0.1895096,0.0
7281.589090612906,0.1801803,0.0
7281.589090612906,0.1901483,0.0
7281.589090612906,0.1953101,0.0
7281.589090612906,0.1867172,0.0
7281.589090612906,0.1966077,0.0
7281.589090612906,0.1883874,0.0
7281.589090612906,0.2086541,0.0
7281.589090612906,0.1832949,0.0
7281.589090612906,0.1912409,0.0
7281.589090612906,0.1856878,0.0
7281.589090612906,0.1928507,0.0
7281.589090612906,0.1898026,0.0
7281.589090612906,0.1948475,0.0
7281.589090612906,0.1993311,0.0
7281.589090612906,0.1898009,0.0
7281.589090612906,0.1802445,0.0
7281.589090612906,0.1875089,0.0
7281.589090612906,0.1788462,0.0
7281.589090612906,0.2188988,0.0
7281.589090612906,0.1838598,0.0
7281.589090612906,0.1899256,0.0
7281.589090612906,0.188949,0.0
