obj,running_time,gap
7026.400791302318,0.3019762,0.0
7026.400791302318,0.30029,0.0
7026.400791302318,0.312335,0.0
7026.400791302318,0.3063248,0.0
7026.400791302318,0.309398,0.0
7026.400791302318,0.3020739,0.0
7026.400791302318,0.2807157,0.0
7026.400791302318,0.3350369,0.0
7026.400791302318,0.3104932,0.0
7026.400791302318,0.3085462,0.0
7026.400791302318,0.3080896,0.0
7026.400791302318,0.3043057,0.0
7026.400791302318,0.3183959,0.0
7026.400791302318,0.3137556,0.0
7026.400791302318,0.3320695,0.0
7026.400791302318,0.2914923,0.0
7026.400791302318,0.3251492,0.0
7026.400791302318,0.3193845,0.0
7026.400791302318,0.3086708,0.0
7026.400791302318,0.2819171,0.0
7026.400791302318,0.2825827,0.0
7026.400791302318,0.2686828,0.0
7026.400791302318,0.3120905,0.0
7026.400791302318,0.3248696,0.0
7026.400791302318,0.3267686,0.0
7026.400791302318,0.3380872,0.0
7026.400791302318,0.3322897,0.0
7026.400791302318,0.3289256,0.0
7026.400791302318,0.3143253,0.0
7026.400791302318,0.3193308,0.0
