obj,running_time,gap
7304.698446814122,0.2866923,0.0
7304.698446814122,0.2787318,0.0
7304.698446814122,0.2902017,0.0
7304.698446814122,0.2953119,0.0
7304.698446814122,0.2972225,0.0
7304.698446814122,0.2776219,0.0
7304.698446814122,0.2946675,0.0
7304.698446814122,0.2927343,0.0
7304.698446814122,0.289855,0.0
7304.698446814122,0.2892408,0.0
7304.698446814122,0.3044262,0.0
7304.698446814122,0.316848,0.0
7304.698446814122,0.2915802,0.0
7304.698446814122,0.2874875,0.0
7304.698446814122,0.2928097,0.0
7304.698446814122,0.2979984,0.0
7304.698446814122,0.2901064,0.0
7304.698446814122,0.2834226,0.0
7304.698446814122,0.2950175,0.0
7304.698446814122,0.2908541,0.0
7304.698446814122,0.31637,0.0
7304.698446814122,0.2836833,0.0
7304.698446814122,0.3121064,0.0
7304.698446814122,0.3202737,0.0
7304.698446814122,0.3013541,0.0
7304.698446814122,0.3249446,0.0
7304.698446814122,0.3209223,0.0
7304.698446814122,0.3147656,0.0
7304.698446814122,0.2867864,0.0
7304.698446814122,0.2930841,0.0
