obj,running_time,gap
93204.7765186868,225.5534889,0.0
93389.06702028839,225.4864329,0.0
93379.48220464552,226.1912672,0.0
93584.93140102027,224.9782231,0.0
93114.11243547239,225.4558861,0.0
93574.77152012609,225.2889697,0.0
93111.99446483476,225.5878036,0.0
93382.91683041284,225.4674251,0.0
93704.52533308901,224.862003,0.0
93230.22684125959,224.1755106,0.0
93577.91407774753,225.1789103,0.0
93410.05103910618,225.2253925,0.0
93056.47817659315,225.5659595,0.0
93570.76251165546,224.931768,0.0
92943.98566809983,226.0771324,0.0
93626.41626901084,225.2143592,0.0
92903.47885618708,225.4409746,0.0
92949.16054731968,225.2122871,0.0
93322.5690590633,225.9977252,0.0
93905.61350620024,226.1089157,0.0
92752.32784878134,226.392848,0.0
93115.00816852054,224.7372104,0.0
93003.0257846929,225.1341726,0.0
93327.31576243028,224.4837202,0.0
92693.84084297475,225.7901112,0.0
93002.58521105944,225.3247787,0.0
93447.92118243569,225.6323408,0.0
92861.35946218375,224.9923643,0.0
93031.4033016304,225.0180888,0.0
92745.59180405414,225.6229207,0.0
