obj,running_time,gap
21755.690110690928,20.2262762,0.0
21572.9678225727,20.2394156,0.0
21537.1736881005,20.3995887,0.0
21923.224520451502,20.4469334,0.0
21571.293962431868,20.3652149,0.0
21782.602336140088,20.198017,0.0
21755.68827290302,20.6704996,0.0
21926.33336495245,20.2481303,0.0
21955.347922039287,20.2336593,0.0
21798.095184397607,20.6309369,0.0
21592.753331004355,20.2190653,0.0
21784.6237787547,20.2050949,0.0
21527.35585952439,20.6394829,0.0
21806.763830815828,20.1977702,0.0
21820.904829546816,20.2111785,0.0
21542.55369990941,20.5156583,0.0
21681.417887852127,20.3223291,0.0
21706.890883666678,20.2003461,0.0
21848.80307940645,20.3678118,0.0
21881.714086748427,20.5970591,0.0
21466.092827690765,20.2373883,0.0
21373.97217441697,20.1758778,0.0
21153.789631351374,20.6243799,0.0
21486.28959226165,20.2555013,0.0
21913.948287566433,20.2578598,0.0
21533.690660345354,20.6790818,0.0
21898.252755849615,20.1527908,0.0
21551.576036174458,20.173511,0.0
21206.336440465202,20.6391804,0.0
21289.498460054252,20.2618869,0.0
