obj,running_time,gap
46799.423799538075,63.1755124,0.0
46917.41787567023,62.6977996,0.0
47022.98299201648,62.7720772,0.0
46883.0661807856,62.588576,0.0
47209.75394491195,62.7408643,0.0
46722.41822652455,62.8913186,0.0
46440.67139248496,63.0683534,0.0
47163.276080357595,62.4572905,0.0
46693.27203934766,62.5974603,0.0
47150.37132790826,62.9975619,0.0
47121.2625914039,62.6744433,0.0
46862.997343814866,62.6108077,0.0
46928.52075662027,62.5331637,0.0
47356.59792254714,63.0592262,0.0
46953.60241916918,62.9491243,0.0
47216.459596602006,62.7885558,0.0
47235.95270268879,62.5556205,0.0
47104.93792696582,62.4247534,0.0
46902.47579971977,62.7206423,0.0
46734.6103139123,62.8650394,0.0
46900.98123619215,62.3860042,0.0
47177.17731819371,62.8811885,0.0
46865.209016074485,62.6878175,0.0
47254.04964941256,62.8147387,0.0
47595.86235503304,62.7938762,0.0
47271.526457393746,62.8314608,0.0
46934.35041642517,62.5628589,0.0
47613.89584803896,62.5162642,0.0
46745.609588001294,63.052105,0.0
47404.85445408996,62.7756178,0.0
