obj,running_time,gap
92031.22072568019,224.6997079,0.0
92506.89149635503,225.0476351,0.0
92702.80839145384,224.7696583,0.0
92459.2601314159,226.3748388,0.0
92931.69796358618,225.744246,0.0
92327.42678730276,224.954615,0.0
92557.84449814429,225.4140772,0.0
92567.35633024853,224.9139201,0.0
92590.47268838399,225.9376654,0.0
92065.12715172091,225.4278529,0.0
92494.23043040151,225.6561208,0.0
92158.08283022774,225.8464207,0.0
92918.88538984288,225.293973,0.0
92343.29033269655,225.3218835,0.0
92825.26799044335,226.3554351,0.0
92457.74856917022,224.994283,0.0
92823.77171769884,225.6164022,0.0
92464.03599934041,224.7191281,0.0
91958.95104440492,224.3373658,0.0
92004.16392604682,225.5277029,0.0
92366.45666614934,226.2277004,0.0
92254.03212323927,225.0062466,0.0
92313.06662291459,225.714658,0.0
92446.01382848031,225.1537019,0.0
92159.46617810345,225.8227557,0.0
92705.34190805886,224.6237964,0.0
92688.83138078822,224.808635,0.0
92797.08177480332,225.4568656,0.0
92403.46132088879,224.825003,0.0
92097.58866496872,225.6074594,0.0
