obj,running_time,gap
6918.701445627178,0.1109096,0.0
6918.701445627178,0.1149981,0.0
6918.701445627178,0.104624,0.0
6918.701445627178,0.1236407,0.0
6918.701445627178,0.1109102,0.0
6918.701445627178,0.1062097,0.0
6918.701445627178,0.1121899,0.0
6918.701445627178,0.0999956,0.0
6918.701445627178,0.1158986,0.0
6918.701445627178,0.1055919,0.0
6918.701445627178,0.1020768,0.0
6918.701445627178,0.1130453,0.0
6918.701445627178,0.1039679,0.0
6918.701445627178,0.1171986,0.0
6918.701445627178,0.1078186,0.0
6918.701445627178,0.1048851,0.0
6918.701445627178,0.1130062,0.0
6918.701445627178,0.10541,0.0
6918.701445627178,0.1116279,0.0
6918.701445627178,0.1020047,0.0
6918.701445627178,0.1094061,0.0
6918.701445627178,0.1038696,0.0
6918.701445627178,0.1006689,0.0
6918.701445627178,0.1135402,0.0
6918.701445627178,0.1047261,0.0
6918.701445627178,0.1100628,0.0
6918.701445627178,0.102593,0.0
6918.701445627178,0.0998936,0.0
6918.701445627178,0.1131148,0.0
6918.701445627178,0.1010892,0.0
