obj,running_time,gap
113978.4291795484,116.2641903,0.0
113921.02923126798,96.2037924,0.0
112622.16772568277,130.7674734,0.0
113598.55269796647,101.3137354,0.0
114019.44907054426,72.7163961,0.0
113733.04503754579,85.2383303,0.0
113777.04805855382,90.4988931,0.0
113745.70560959999,88.5446318,0.0
113698.62540817914,88.9040566,0.0
113872.1088956418,105.7427494,0.0
113632.93320144273,118.2820608,0.0
114011.38953899614,84.047718,0.0
113938.6621217798,101.6807879,0.0
113521.33065415692,169.1609951,0.0
113937.38201394692,83.9131228,0.0
113707.91750334881,89.243494,0.0
112874.80911824615,346.4822639,0.0
113625.1733768532,80.7827872,0.0
113383.04881216722,117.8909035,0.0
113565.92921808061,106.0753387,0.0
113676.85588367916,108.4292195,0.0
113361.37241712955,116.6089939,0.0
113810.66646833436,312.6995954,0.0
113518.81980951966,89.7938463,0.0
113903.71033367034,129.5862617,0.0
114139.74606306922,83.4859212,0.0
113709.0484891461,78.9187161,0.0
113445.37589469869,129.4792003,0.0
113398.07558635178,79.0981263,0.0
113788.75869774644,94.0864508,0.0
