obj,running_time,gap
8207.94134498635,0.3683733,0.0
8207.94134498635,0.3701588,0.0
8207.94134498635,0.3819831,0.0
8207.94134498635,0.3760693,0.0
8207.94134498635,0.3840807,0.0
8207.94134498635,0.3701222,0.0
8207.94134498635,0.3715483,0.0
8207.94134498635,0.3796404,0.0
8207.94134498635,0.3673038,0.0
8207.94134498635,0.3773495,0.0
8207.94134498635,0.3673327,0.0
8207.94134498635,0.3793668,0.0
8207.94134498635,0.3701168,0.0
8207.94134498635,0.3726061,0.0
8207.94134498635,0.377317,0.0
8207.94134498635,0.3709335,0.0
8207.94134498635,0.3842089,0.0
8207.94134498635,0.3673091,0.0
8207.94134498635,0.371019,0.0
8207.94134498635,0.3805732,0.0
8207.94134498635,0.3672636,0.0
8207.94134498635,0.3819954,0.0
8207.94134498635,0.3661261,0.0
8207.94134498635,0.3625011,0.0
8207.94134498635,0.3780002,0.0
8207.94134498635,0.3855978,0.0
8207.94134498635,0.3893311,0.0
8207.94134498635,0.3687319,0.0
8207.94134498635,0.3807539,0.0
8207.94134498635,0.3715158,0.0
