obj,running_time,gap
134661.63429589345,18.075846,0.0
134777.63757861318,14.4658212,0.0
134272.29687213473,16.7995441,0.0
134490.78697675464,16.8595127,0.0
134534.51672264762,16.6128803,0.0
134687.95943516633,15.1690182,0.0
135168.5475974294,9.5542556,0.0
134486.6309970583,15.6238379,0.0
134569.11642145162,15.8056582,0.0
134631.478286084,17.2436571,0.0
134642.1972245348,15.9103739,0.0
134767.09512135625,15.6986918,0.0
134540.90372027564,17.3083841,0.0
134927.44626216573,16.7956684,0.0
134593.10563659444,13.6463958,0.0
134486.8070068169,18.3063214,0.0
134400.75905751265,16.8001828,0.0
134756.031399616,13.7937954,0.0
134709.28060264222,14.8629172,0.0
134650.2543406325,15.9074656,0.0
134133.04454002186,19.3234419,0.0
135009.4029672342,15.2597696,0.0
134565.7683561773,15.2032197,0.0
134543.115350404,19.9486983,0.0
134459.322853013,19.469517,0.0
134355.93406858025,16.1394574,0.0
134556.412963183,16.7767368,0.0
134591.07802788107,15.8965615,0.0
135340.1545081734,11.9862116,0.0
134222.83496271883,24.4187956,0.0
