obj,running_time,gap
27469.05243016226,6.7877227,0.0
27578.621964245078,7.5772183,0.0
27409.940286526446,7.5384619,0.0
27392.28464762417,6.8448436,0.0
27382.10436492867,7.3585699,0.0
27990.81080598251,5.9183244,0.0
27604.32416673498,7.8597759,0.0
27578.46973777448,8.5011772,0.0
27410.428552838697,8.661143,0.0
27291.012353679405,9.1435552,0.0
27493.78504398542,7.0262099,0.0
27427.536641338556,7.674539,0.0
27815.307673762713,5.8784329,0.0
27614.737115110525,7.8075208,0.0
27707.18547263421,6.5197142,0.0
27425.9602300246,7.4924841,0.0
27585.673192455943,6.3179611,0.0
27392.236391055965,9.0179847,0.0
27362.1033467381,7.7973491,0.0
27780.95946769594,6.3112865,0.0
27598.00812838668,5.7620611,0.0
27352.760395595822,8.7982679,0.0
27590.139230473458,6.6472376,0.0
27517.490781138888,7.7892753,0.0
27410.470662982654,7.8613369,0.0
27569.694755599034,7.6406009,0.0
27429.91418631757,8.931108,0.0
27416.29269739551,9.497902,0.0
27510.001387906297,6.9718111,0.0
27648.630370822135,6.8755283,0.0
