obj,running_time,gap
32053.197804104355,8.1026416,0.0
32159.825401102073,5.5827872,0.0
31987.997173149186,8.1099197,0.0
31955.485833882994,7.4940919,0.0
32101.012089444368,8.6560329,0.0
31857.36794358903,7.1692881,0.0
32048.143195370536,8.805103,0.0
31967.490617149706,7.5765839,0.0
32110.126300409054,6.8785079,0.0
32230.02908017236,5.3271702,0.0
32073.89054394822,7.4048099,0.0
32065.224917364052,8.3639894,0.0
32329.52539835612,7.2990519,0.0
32188.06147499278,7.7770282,0.0
32155.852915650623,8.1987165,0.0
31809.43139542564,9.503606,0.0
31763.671522791632,9.7771108,0.0
32304.441513775848,5.7987209,0.0
31877.96146384425,6.1875117,0.0
31988.695355770567,6.968149,0.0
32054.048525992697,7.5186771,0.0
32081.038435672715,8.8575981,0.0
32192.875353758503,5.200457,0.0
31985.96806932263,7.665878,0.0
32060.610102368537,7.9372055,0.0
31842.51199615702,9.7421671,0.0
32312.899811747942,7.348345,0.0
31906.63163155511,6.9180467,0.0
32204.409508693454,6.7789775,0.0
31849.4072852701,7.1157437,0.0
