obj,running_time,gap
59080.51576217028,9.5720633,0.0
58824.596418827496,14.2075918,0.0
59114.19444290003,11.4845622,0.0
59189.71718698966,10.2950544,0.0
59420.03273318542,7.8960958,0.0
59023.87906926118,10.5584438,0.0
58873.05418255103,14.9390095,0.0
59045.269306053284,13.2157547,0.0
59177.809774774614,10.6661924,0.0
58895.39458512117,12.9736303,0.0
59365.15949355305,9.0020831,0.0
58746.19039334081,12.348379,0.0
58975.577697069355,11.1259005,0.0
58677.370770676236,14.2982785,0.0
58950.13623969768,11.6086792,0.0
58777.31487832964,14.8640432,0.0
59111.88918478802,10.5843973,0.0
58899.203689785725,13.8742328,0.0
58863.67391045495,12.7136228,0.0
59136.891612522006,11.7122042,0.0
58802.51911281864,16.8974592,0.0
58858.44590328674,12.6107896,0.0
58707.598483154514,15.2659202,0.0
59041.645799159014,12.4189711,0.0
58656.16932962156,12.374853,0.0
58927.83467885094,12.1995797,0.0
59238.27327987084,11.4189927,0.0
59112.03702181437,12.1565944,0.0
58898.41742108051,13.9582948,0.0
59072.52090215746,14.2305923,0.0
