obj,running_time,gap
19613.785532308568,18.2759165,0.0
19572.03081397994,19.1438311,0.0
19421.37791110272,13.317254,0.0
19714.352798644926,16.8375045,0.0
19705.049173159736,14.0817733,0.0
19796.42525402516,18.6680373,0.0
19451.0577003846,18.4794916,0.0
19262.026535204815,23.846698,0.0
19393.83419403304,18.3591282,0.0
19679.670118280243,18.9759037,0.0
19617.78619420583,16.336474,0.0
19432.82340986147,18.6446536,0.0
19867.80685527433,16.8164969,0.0
19755.53955111896,17.1894248,0.0
19902.384261182753,16.6263059,0.0
19854.050915264004,13.1659311,0.0
19400.258401411505,20.1319971,0.0
19320.380319877346,23.7775782,0.0
19608.71416474245,24.1374168,0.0
19522.878420061068,22.511105,0.0
19443.985524330903,16.399217,0.0
19382.179714730657,19.3506778,0.0
19318.787029349955,24.5099605,0.0
19443.24769739709,18.6541271,0.0
19500.7942278516,20.7140894,0.0
19725.184370076906,14.6851311,0.0
20091.508729062032,15.1910437,0.0
19860.409736319223,13.6304802,0.0
19183.573945648608,22.568781,0.0
19260.710847836213,24.3273757,0.0
