obj,running_time,gap
8903.978215537933,0.4034665,0.0
8903.978215537933,0.4471633,0.0
8903.978215537933,0.4482852,0.0
8903.978215537933,0.4323473,0.0
8903.978215537933,0.4478952,0.0
8903.978215537933,0.4125009,0.0
8903.978215537933,0.3990987,0.0
8903.978215537933,0.4512197,0.0
8903.978215537933,0.4504271,0.0
8903.978215537933,0.4405151,0.0
8903.978215537933,0.4031075,0.0
8903.978215537933,0.4611342,0.0
8903.978215537933,0.3950496,0.0
8903.978215537933,0.4278161,0.0
8903.978215537933,0.4297741,0.0
8903.978215537933,0.3938006,0.0
8903.978215537933,0.4232842,0.0
8903.978215537933,0.3996258,0.0
8903.978215537933,0.3897604,0.0
8903.978215537933,0.4047899,0.0
8903.978215537933,0.4120699,0.0
8903.978215537933,0.4138469,0.0
8903.978215537933,0.4359524,0.0
8903.978215537933,0.3804455,0.0
8903.978215537933,0.4610635,0.0
8903.978215537933,0.4477315,0.0
8903.978215537933,0.3967052,0.0
8903.978215537933,0.4063341,0.0
8903.978215537933,0.3990843,0.0
8903.978215537933,0.4651225,0.0
