obj,running_time,gap
113065.18216425269,55.7022984,0.0
111832.36914353169,101.251127,0.0
112691.81223597075,72.0077799,0.0
112929.81175572699,50.1731492,0.0
112564.03891940725,79.2466137,0.0
112559.26842649099,71.5893442,0.0
112449.1485977889,88.0672806,0.0
112568.24319221437,77.9017671,0.0
112548.59485860766,69.3039092,0.0
112709.94879748498,66.2534417,0.0
112591.31072340856,83.324916,0.0
112829.91223697778,63.916397,0.0
112312.96722632648,83.1435562,0.0
112313.14967659491,77.6930092,0.0
112263.74711608727,86.0419415,0.0
112409.91130784113,92.0308114,0.0
112803.31812813495,63.9594762,0.0
112643.52781632198,66.3460286,0.0
112695.76800952191,84.7335514,0.0
112957.6257484894,71.1822615,0.0
112432.96192578979,82.4855668,0.0
112589.3102031851,88.7566846,0.0
112031.96921046454,91.3953913,0.0
112624.54006025818,81.8915523,0.0
112018.13955980448,98.5057016,0.0
113306.06330756033,55.8957803,0.0
113078.833951607,53.4418703,0.0
112718.04017675025,81.3740408,0.0
112264.47369286165,101.3069294,0.0
112808.576021836,102.2202571,0.0
