obj,running_time,gap
89699.96848556785,94.644638,0.0
89547.40134049904,78.0594424,0.0
89788.91907169171,72.1200162,0.0
89461.17674731393,89.5639897,0.0
89748.69712951637,84.1380143,0.0
89901.10048348382,80.4572993,0.0
89521.52187105961,91.008943,0.0
90332.83516045214,78.034488,0.0
90114.82838568493,67.838191,0.0
89821.30665167508,86.4232051,0.0
90289.38664163687,65.3501325,0.0
89603.62415833253,91.5113505,0.0
89855.89871360536,79.1695805,0.0
89404.43785569156,95.6177999,0.0
89958.19916634372,78.6875779,0.0
89862.65748142882,70.2256318,0.0
89926.58087635247,77.4527048,0.0
89866.45393190428,66.6188739,0.0
90193.2157096002,77.4527393,0.0
89608.11300388494,89.279698,0.0
89789.60733273548,88.9963975,0.0
89434.66098474756,90.016027,0.0
89721.0427826463,69.3595242,0.0
89735.10840110833,61.3393391,0.0
89479.30954636085,79.6022383,0.0
90115.41536560786,56.4397754,0.0
89807.83602255346,79.0330115,0.0
90260.08054943677,66.5924281,0.0
89442.87823413183,113.7627105,0.0
90208.43060389344,77.0106956,0.0
