obj,running_time,gap
8452.983848101532,3.2171449,0.0
8452.983848101532,3.2306577,0.0
8452.983848101532,3.1825106,0.0
8452.983848101532,3.1802003,0.0
8452.983848101532,3.1419598,0.0
8452.983848101532,3.2285036,0.0
8452.983848101532,3.1443851,0.0
8452.983848101532,3.313126,0.0
8452.983848101532,3.1047535,0.0
8452.983848101532,3.2266437,0.0
8452.983848101532,3.199423,0.0
8452.983848101532,3.1544377,0.0
8452.983848101532,3.2519134,0.0
8452.983848101532,3.0866522,0.0
8452.983848101532,3.2413316,0.0
8452.983848101532,3.2115415,0.0
8452.983848101532,3.1446366,0.0
8452.983848101532,3.1510763,0.0
8452.983848101532,3.1146401,0.0
8452.983848101532,3.1143212,0.0
8452.983848101532,3.2172127,0.0
8452.983848101532,3.2084873,0.0
8452.983848101532,3.13078,0.0
8452.983848101532,3.051967,0.0
8452.983848101532,3.1069484,0.0
8452.983848101532,3.1183577,0.0
8452.983848101532,3.2371241,0.0
8452.983848101532,3.2059114,0.0
8452.983848101532,3.1185683,0.0
8452.983848101532,3.250384,0.0
