obj,running_time,gap
20588.394958408888,26.3735617,0.0
20618.740923413374,26.6591226,0.0
20290.26357875962,23.8848847,0.0
20578.45259184753,23.1251713,0.0
20100.489154920127,23.3286493,0.0
20793.58922933106,23.3588616,0.0
20268.61676355075,23.4665451,0.0
20597.44612813235,23.4519615,0.0
20585.95384884783,23.5218711,0.0
20450.09410303404,23.3645907,0.0
20137.86045602598,23.2707015,0.0
20493.403068346313,23.3306272,0.0
20629.1350016668,23.3851857,0.0
20647.76820269268,23.0158207,0.0
20411.73302613305,23.3003415,0.0
20505.75390157497,28.684258,0.0
20358.518993797352,26.5411294,0.0
20454.17853876069,26.7643426,0.0
20039.84761152898,26.4957249,0.0
20774.144777112,26.3633854,0.0
20478.453669237824,26.4770042,0.0
20811.671630233293,26.3010588,0.0
20736.964335454642,26.7896215,0.0
20683.614387360474,26.6159423,0.0
20880.259338437936,26.4393122,0.0
20750.474930299144,26.4907952,0.0
20918.68975527417,26.3607643,0.0
20709.30866679369,26.6320065,0.0
20709.845500451134,26.4950176,0.0
20656.00801427957,26.4256351,0.0
