obj,running_time,gap
20784.976871906358,27.4133122,0.0
20627.010139626316,26.6639578,0.0
21351.67799275348,26.74404,0.0
21022.466265677307,26.6110725,0.0
20986.66986656892,26.5675982,0.0
20747.81801564874,26.533924,0.0
21240.41494845001,26.4673235,0.0
20748.244988618226,26.3519198,0.0
20931.84002562202,26.5137787,0.0
20887.16953481717,26.7923689,0.0
20707.768717969564,26.5384254,0.0
20906.979563334826,26.6963571,0.0
20904.02453870407,23.3182923,0.0
21261.980485772805,23.5922176,0.0
21169.265850248863,23.1486549,0.0
21018.683211233758,23.2583869,0.0
21054.280700326868,23.2576201,0.0
21123.99082188263,23.4444404,0.0
20598.843945066823,23.4410714,0.0
21315.218479743256,23.280779,0.0
20865.5253336256,23.2387501,0.0
21014.688163755352,23.3056994,0.0
20603.189258559254,23.0830513,0.0
21577.92678344304,23.0486898,0.0
21194.92857622281,23.0603178,0.0
21093.152536903457,23.1650629,0.0
20850.769468720566,23.3709354,0.0
20970.897474054145,23.2572953,0.0
20870.05738774495,23.2428588,0.0
20683.121164457178,23.3788281,0.0
