obj,running_time,gap
6733.456746560816,0.1532595,0.0
6733.456746560816,0.15237,0.0
6733.456746560816,0.1607354,0.0
6733.456746560816,0.1438073,0.0
6733.456746560816,0.1591921,0.0
6733.456746560816,0.1398817,0.0
6733.456746560816,0.1651853,0.0
6733.456746560816,0.1389605,0.0
6733.456746560816,0.1529423,0.0
6733.456746560816,0.1606915,0.0
6733.456746560816,0.1468751,0.0
6733.456746560816,0.1606477,0.0
6733.456746560816,0.1489697,0.0
6733.456746560816,0.1638843,0.0
6733.456746560816,0.1471481,0.0
6733.456746560816,0.1728983,0.0
6733.456746560816,0.1404148,0.0
6733.456746560816,0.16221,0.0
6733.456746560816,0.1511802,0.0
6733.456746560816,0.1947828,0.0
6733.456746560816,0.1441846,0.0
6733.456746560816,0.1520307,0.0
6733.456746560816,0.1550837,0.0
6733.456746560816,0.1497382,0.0
6733.456746560816,0.1572565,0.0
6733.456746560816,0.1453801,0.0
6733.456746560816,0.1579696,0.0
6733.456746560816,0.1456525,0.0
6733.456746560816,0.1607772,0.0
6733.456746560816,0.14163,0.0
