obj,running_time,gap
6359.943285334423,0.2161718,0.0
6359.943285334423,0.2366715,0.0
6359.943285334423,0.2329261,0.0
6359.943285334423,0.2155124,0.0
6359.943285334423,0.227935,0.0
6359.943285334423,0.2323856,0.0
6359.943285334423,0.2201485,0.0
6359.943285334423,0.2315502,0.0
6359.943285334423,0.2277971,0.0
6359.943285334423,0.2089915,0.0
6359.943285334423,0.2252749,0.0
6359.943285334423,0.2368172,0.0
6359.943285334423,0.2247801,0.0
6359.943285334423,0.2298447,0.0
6359.943285334423,0.2278953,0.0
6359.943285334423,0.2172587,0.0
6359.943285334423,0.2296772,0.0
6359.943285334423,0.2260767,0.0
6359.943285334423,0.2139422,0.0
6359.943285334423,0.2309084,0.0
6359.943285334423,0.2466463,0.0
6359.943285334423,0.2191923,0.0
6359.943285334423,0.2314636,0.0
6359.943285334423,0.238455,0.0
6359.943285334423,0.2773926,0.0
6359.943285334423,0.2470232,0.0
6359.943285334423,0.2435121,0.0
6359.943285334423,0.2214572,0.0
6359.943285334423,0.2296673,0.0
6359.943285334423,0.2338939,0.0
