obj,running_time,gap
39645.093005053655,22.5633172,0.0
39843.88004739415,18.9238997,0.0
39675.14590529852,20.2933352,0.0
40125.16312605494,16.802076,0.0
39638.52560895112,27.5561031,0.0
39706.45584754529,23.8332155,0.0
39492.76289313042,23.2854886,0.0
39599.49758950048,25.0582528,0.0
39115.28908620303,26.0560958,0.0
39733.31448778222,19.0775968,0.0
39393.801250263175,23.7378603,0.0
39232.72911228389,20.9958129,0.0
39259.49711005419,25.173751,0.0
39559.32999354463,24.5457186,0.0
39276.57471596728,26.2926837,0.0
39316.25549912596,30.0051975,0.0
39280.16121174321,25.6294064,0.0
39308.06729177914,27.4890163,0.0
39730.803742943186,19.056239,0.0
39336.531370669654,25.1430669,0.0
39535.128846184125,21.0110236,0.0
39238.96885528418,25.6324212,0.0
39882.22712772194,21.1765784,0.0
39919.60767885331,16.6868136,0.0
39315.935524261775,23.1658672,0.0
39715.45704320079,19.150892,0.0
39755.360503733194,21.1392692,0.0
39290.22657189131,29.3134136,0.0
39536.03362750974,22.2808787,0.0
39568.87322161895,23.3662043,0.0
