obj,running_time,gap
111120.62834628328,115.1414252,0.0
111037.95762804423,117.8500056,0.0
111168.97156406243,94.849446,0.0
111047.61491491673,123.871424,0.0
111519.77430926151,87.1464801,0.0
111452.16575277247,86.460075,0.0
110958.50118583335,110.686945,0.0
111274.8724609308,94.961107,0.0
111181.48695159766,117.6538757,0.0
111414.45506986746,93.1341016,0.0
112396.37638019894,56.6088763,0.0
110933.22794944406,112.3221165,0.0
111382.38986969429,98.6216616,0.0
111215.70981220847,122.1418766,0.0
111229.53857776664,121.208216,0.0
111746.50169972423,94.8057507,0.0
112059.18763640795,68.07236,0.0
111592.38864919433,104.8445037,0.0
111095.4032751137,108.1387338,0.0
111715.24451922442,76.4330763,0.0
111173.78318349912,107.5246441,0.0
111141.34813408932,112.4634858,0.0
111439.78993720189,82.4746137,0.0
111295.77848171932,100.6098345,0.0
111467.97212628483,108.0810845,0.0
110962.97264337513,103.288363,0.0
111593.51191792986,79.1263053,0.0
111717.91897430593,74.644582,0.0
110891.95599903652,99.8623058,0.0
111673.10957448384,90.010342,0.0
