obj,running_time,gap
22877.648220954383,13.074024,0.0
23081.65132903953,10.7100547,0.0
22622.08872719862,15.2627688,0.0
22966.0143462206,15.1284844,0.0
22844.88342970072,14.84143,0.0
23128.091921260228,13.3924693,0.0
22931.378660388218,12.2026888,0.0
23022.558778285482,13.65704,0.0
22717.76693419892,16.1513568,0.0
22806.210099918244,15.901084,0.0
22869.339479966453,17.9352424,0.0
22749.865042914254,14.732308,0.0
22903.629717638574,14.5653061,0.0
22792.761697456404,13.726743,0.0
22813.094402320578,14.5828834,0.0
22870.99722006359,17.0818391,0.0
22816.577613067064,17.18894,0.0
22652.56224450926,17.644379,0.0
22738.90983882771,12.9570009,0.0
22819.451103896718,14.0923956,0.0
22901.555156705763,12.8509797,0.0
22851.369859095452,15.70954,0.0
22818.29127134914,16.2937003,0.0
22996.716267226897,14.9658197,0.0
22892.927981125526,14.4004833,0.0
22636.329496039205,14.6627174,0.0
23137.67538252157,13.4149553,0.0
22668.95457042753,17.2709574,0.0
22982.400936736452,14.5924084,0.0
22514.625685990046,18.1680366,0.0
