obj,running_time,gap
47249.653575911456,47.7016689,0.0
47804.90628871803,37.3784384,0.0
48409.5957512295,20.8902048,0.0
48955.446989571974,15.5244347,0.0
47792.57003630754,39.1498155,0.0
47863.232648427234,38.4554816,0.0
48129.86265013499,32.8931878,0.0
48526.001539918056,27.582143,0.0
48024.582938175845,31.539899,0.0
47919.25070417687,32.1121185,0.0
47917.702362752134,28.6536192,0.0
48368.43440482527,26.6874357,0.0
48008.005500362786,33.0123285,0.0
47751.81065033759,42.222674,0.0
47752.122448310496,40.7815229,0.0
47824.62081004298,42.4308866,0.0
48171.79075114958,29.131311,0.0
47978.80323394817,30.5773393,0.0
48643.27799923241,26.061332,0.0
48112.15180657446,28.4350523,0.0
48064.46861519684,26.5478527,0.0
48040.132363346434,30.6709949,0.0
47615.854119068004,40.2233545,0.0
48340.79403856924,32.2793878,0.0
48648.70435158711,24.3261183,0.0
48486.47771413575,24.7080544,0.0
48247.97840621755,32.9439525,0.0
47829.06211211908,41.6025719,0.0
47920.45694617008,34.6026177,0.0
47921.995531617475,36.9060932,0.0
