obj,running_time,gap
18929.589115225495,17.6650731,0.0
18758.82574416619,20.3236898,0.0
18779.29374900375,20.7468885,0.0
18811.067364419418,15.9685449,0.0
19027.805111334044,21.0586017,0.0
18973.68632055658,23.5661829,0.0
19086.24706542905,19.5605921,0.0
18956.384721366998,18.7825769,0.0
18943.146794931163,17.8422197,0.0
19143.649231939497,19.2271338,0.0
18929.371470354403,17.8828794,0.0
19082.556970318692,18.2082797,0.0
18777.66693637246,18.2957238,0.0
19067.019425929087,15.2247919,0.0
18706.153343207887,21.1547032,0.0
18784.507238108316,20.6543425,0.0
19562.051939790155,11.9031691,0.0
18936.637976444916,23.5425962,0.0
18821.199628093946,19.2495902,0.0
18912.410737409282,17.6293292,0.0
19065.688009453264,19.283174,0.0
19058.80476631263,18.527596,0.0
18822.73813380309,27.579377,0.0
18819.821110562167,21.4117907,0.0
18737.681168945168,18.173194,0.0
18760.72686793248,22.2510143,0.0
18710.4003009042,20.4021972,0.0
18799.91154123804,18.800734,0.0
18628.892712361758,20.1789649,0.0
19560.14102619791,15.8407805,0.0
