obj,running_time,gap
22156.352408304625,18.2275468,0.0
22628.72213564143,13.7638758,0.0
22813.649319792177,17.4339099,0.0
22884.317708359296,16.3250364,0.0
23113.575540674105,12.7399928,0.0
22697.473099622795,11.2173254,0.0
22546.677479899612,14.379066,0.0
22319.28409873086,13.1818671,0.0
22091.143641725525,16.4101253,0.0
22086.06428119589,14.0314192,0.0
22747.136130542513,15.1138471,0.0
22349.959140605537,14.9923469,0.0
22983.888150505347,11.1854356,0.0
22543.176301721993,14.0660874,0.0
22295.98859317808,17.5150386,0.0
22102.89500663378,12.7570054,0.0
23116.576426164713,11.31908,0.0
22185.23177629844,20.4879948,0.0
22136.65192669268,12.7426416,0.0
22850.805653857453,12.4012952,0.0
22546.677479899612,11.6329382,0.0
22118.12896812977,17.3914779,0.0
22906.789080170696,15.9587697,0.0
22103.83147384563,15.4491466,0.0
23153.220643445064,11.6047015,0.0
22877.80045424422,9.1588433,0.0
22175.357220438673,14.1477236,0.0
22840.47297832087,12.1312132,0.0
22252.633403935746,18.0151264,0.0
23016.346445039937,11.8103593,0.0
