obj,running_time,gap
6918.701445627178,0.050751,0.0
6918.701445627178,0.0520485,0.0
6918.701445627178,0.0522561,0.0
6918.701445627178,0.0520239,0.0
6918.701445627178,0.0649447,0.0
6918.701445627178,0.0515447,0.0
6918.701445627178,0.0508938,0.0
6918.701445627178,0.0522025,0.0
6918.701445627178,0.0520556,0.0
6918.701445627178,0.054833,0.0
6918.701445627178,0.0654359,0.0
6918.701445627178,0.0542704,0.0
6918.701445627178,0.0501012,0.0
6918.701445627178,0.0504816,0.0
6918.701445627178,0.0523231,0.0
6918.701445627178,0.056405,0.0
6918.701445627178,0.0667506,0.0
6918.701445627178,0.0574432,0.0
6918.701445627178,0.0514828,0.0
6918.701445627178,0.0510743,0.0
6918.701445627178,0.0524183,0.0
6918.701445627178,0.0554887,0.0
6918.701445627178,0.0554577,0.0
6918.701445627178,0.0646519,0.0
6918.701445627178,0.0487357,0.0
6918.701445627178,0.0518669,0.0
6918.701445627178,0.0516425,0.0
6918.701445627178,0.0539072,0.0
6918.701445627178,0.0565905,0.0
6918.701445627178,0.0647009,0.0
