obj,running_time,gap
8452.983848101532,0.2742478,0.0
8452.983848101532,0.2759994,0.0
8452.983848101532,0.2657822,0.0
8452.983848101532,0.3014096,0.0
8452.983848101532,0.2755107,0.0
8452.983848101532,0.2778488,0.0
8452.983848101532,0.2701292,0.0
8452.983848101532,0.2698482,0.0
8452.983848101532,0.2813847,0.0
8452.983848101532,0.2637704,0.0
8452.983848101532,0.2731754,0.0
8452.983848101532,0.2777234,0.0
8452.983848101532,0.2941738,0.0
8452.983848101532,0.2658651,0.0
8452.983848101532,0.2774459,0.0
8452.983848101532,0.2760364,0.0
8452.983848101532,0.2767892,0.0
8452.983848101532,0.2633077,0.0
8452.983848101532,0.2717732,0.0
8452.983848101532,0.2791596,0.0
8452.983848101532,0.2644744,0.0
8452.983848101532,0.2905793,0.0
8452.983848101532,0.2738058,0.0
8452.983848101532,0.2803168,0.0
8452.983848101532,0.2913366,0.0
8452.983848101532,0.2925022,0.0
8452.983848101532,0.2742775,0.0
8452.983848101532,0.2790052,0.0
8452.983848101532,0.2628775,0.0
8452.983848101532,0.2732851,0.0
