obj,running_time,gap
7844.3277983627595,0.2694172,0.0
7844.3277983627595,0.2729478,0.0
7844.3277983627595,0.242739,0.0
7844.3277983627595,0.2452352,0.0
7844.3277983627595,0.282393,0.0
7844.3277983627595,0.2342207,0.0
7844.3277983627595,0.2535789,0.0
7844.3277983627595,0.250012,0.0
7844.3277983627595,0.2510378,0.0
7844.3277983627595,0.2422997,0.0
7844.3277983627595,0.242008,0.0
7844.3277983627595,0.2623549,0.0
7844.3277983627595,0.2428622,0.0
7844.3277983627595,0.2444144,0.0
7844.3277983627595,0.2442427,0.0
7844.3277983627595,0.2324767,0.0
7844.3277983627595,0.2738441,0.0
7844.3277983627595,0.2282876,0.0
7844.3277983627595,0.2467763,0.0
7844.3277983627595,0.2359821,0.0
7844.3277983627595,0.2468195,0.0
7844.3277983627595,0.2396658,0.0
7844.3277983627595,0.2460075,0.0
7844.3277983627595,0.2370861,0.0
7844.3277983627595,0.2546737,0.0
7844.3277983627595,0.2397171,0.0
7844.3277983627595,0.2496872,0.0
7844.3277983627595,0.2325881,0.0
7844.3277983627595,0.249167,0.0
7844.3277983627595,0.2456784,0.0
