obj,running_time,gap
24226.725469915797,6.9410603,0.0
24261.42868977304,6.8697783,0.0
24414.405152475367,6.537202,0.0
24506.652320283843,5.1026777,0.0
24125.698673499,7.5220045,0.0
24571.69525107962,7.7400257,0.0
24376.363651407635,6.7690386,0.0
24158.583421242278,5.7965373,0.0
24411.758774404123,6.5283723,0.0
24279.13020675168,6.9788998,0.0
24249.69685629918,7.2373721,0.0
24029.008757004678,7.5255487,0.0
24215.28327480689,8.8912383,0.0
24425.55917697892,8.0104728,0.0
24529.220173555652,10.3876793,0.0
24237.58128195211,9.6370008,0.0
24026.336669563887,9.5976781,0.0
24286.705055282484,10.0542288,0.0
24399.860630916304,5.099842,0.0
24118.769943116342,8.1100889,0.0
24458.12020903487,6.4929313,0.0
24152.650649435447,8.1015961,0.0
24371.27242717118,5.5117321,0.0
24411.51124856004,8.0293674,0.0
24307.99789537662,8.3648659,0.0
24487.630964132593,7.1980163,0.0
24273.617732103165,7.2621474,0.0
24344.716934891607,7.7514065,0.0
24577.667589900586,6.5376916,0.0
24323.387027265384,6.1138417,0.0
