obj,running_time,gap
24170.67095616704,6.2689558,0.0
24231.92154402891,7.7516611,0.0
24162.99747685969,7.6725372,0.0
24428.811281409042,8.2903308,0.0
24242.56208871882,5.8580712,0.0
24177.25707588776,6.757766,0.0
24095.039539983838,5.7519497,0.0
24100.71103064881,6.6805862,0.0
24366.20829314109,6.0966446,0.0
24249.14334716605,5.1305259,0.0
24167.31943835772,6.9041612,0.0
23995.155617376542,7.1077119,0.0
23950.997717198108,7.2412002,0.0
24068.806581979537,8.6811028,0.0
23969.774134937343,7.2460181,0.0
23903.10947608178,7.772527,0.0
24030.14744069526,6.7814564,0.0
24102.604168003534,6.5189514,0.0
24171.644576548824,5.2313745,0.0
23813.483469203733,7.4685471,0.0
24037.634679510942,7.0035326,0.0
24027.13689752033,8.7769955,0.0
24020.432172060686,8.0143136,0.0
24317.973893431503,5.310191,0.0
23936.33636147441,8.1315559,0.0
24246.42583731119,5.970246,0.0
24009.849653273253,7.5174726,0.0
24162.698633418062,4.9477605,0.0
23853.49679791698,6.6743704,0.0
24388.56014192885,5.0395326,0.0
