obj,running_time,gap
6380.017342331779,0.1613654,0.0
6380.017342331779,0.1633164,0.0
6380.017342331779,0.169916,0.0
6380.017342331779,0.175912,0.0
6380.017342331779,0.1562166,0.0
6380.017342331779,0.212877,0.0
6380.017342331779,0.1761215,0.0
6380.017342331779,0.1595707,0.0
6380.017342331779,0.1783371,0.0
6380.017342331779,0.1630374,0.0
6380.017342331779,0.1540568,0.0
6380.017342331779,0.1795887,0.0
6380.017342331779,0.1522857,0.0
6380.017342331779,0.1800151,0.0
6380.017342331779,0.1601433,0.0
6380.017342331779,0.1570516,0.0
6380.017342331779,0.1802014,0.0
6380.017342331779,0.1546603,0.0
6380.017342331779,0.1583127,0.0
6380.017342331779,0.1728142,0.0
6380.017342331779,0.1655184,0.0
6380.017342331779,0.1705452,0.0
6380.017342331779,0.1597433,0.0
6380.017342331779,0.1641407,0.0
6380.017342331779,0.1686663,0.0
6380.017342331779,0.1501807,0.0
6380.017342331779,0.1730095,0.0
6380.017342331779,0.1597712,0.0
6380.017342331779,0.1619189,0.0
6380.017342331779,0.1773834,0.0
