obj,running_time,gap
27206.8965535729,9.5111539,0.0
27521.448224552194,6.9616252,0.0
27579.89993813479,7.2378533,0.0
27375.093936215868,8.7978909,0.0
27490.455478155833,8.0406321,0.0
27420.753962377676,6.9015349,0.0
27721.13569796748,5.8391952,0.0
27491.547883255276,7.1461166,0.0
27576.639966576287,6.7743666,0.0
27485.019360820927,9.5566922,0.0
27610.643478677397,8.6121834,0.0
27368.00547442933,6.9522708,0.0
27555.43313516047,9.317907,0.0
27546.899143951872,8.91912,0.0
27603.724585380376,8.1476826,0.0
27544.815045258805,6.4901436,0.0
27271.614109860726,6.6838533,0.0
27742.956847506426,5.7866919,0.0
27351.624103200054,5.8916697,0.0
27565.104749211685,7.4289753,0.0
27765.685329859058,6.4976181,0.0
27728.094779837887,5.9635256,0.0
27710.51665880018,7.1171776,0.0
27513.4514892745,6.2082003,0.0
27445.71349854601,8.0264378,0.0
27480.22780100692,9.5344062,0.0
27454.860615149693,7.5130526,0.0
27571.607824635794,7.4502441,0.0
27847.980139771364,5.3090748,0.0
27453.710342586062,6.384337,0.0
